user_id,organization_id,email,name,role,profile_photo_url,created_at,is_active,state
4d5fe5cb-3279-42bb-9266-c5a717790171,531,vanamala.somisetty@doordash.com,Vanamala Somisetty,admin,,2020-03-06 00:00:00,True,Andhra Pradesh
63a484a6-59f5-4462-8049-82dc101bcc3f,531,bhavanarayana.kapilavai@doordash.com,Bhavanarayana Kapilavai,limited_access,,2020-09-27 00:00:00,True,Andhra Pradesh
99483a73-7922-4c88-845f-eb232191b77a,531,girija.kodati@doordash.com,Girija Kodati,admin,,2020-02-03 00:00:00,True,Andhra Pradesh
a237546c-3a03-4377-9092-c5f60b2a08e7,531,ramakrishnaiah.peram@doordash.com,Ramakrishnaiah Peram,limited_access,,2020-08-18 00:00:00,True,Andhra Pradesh
faffd2bd-3551-4bdd-b481-e46d005503e9,531,akshitha.kolagatla@doordash.com,Akshitha Kolagatla,guest,,2020-09-20 00:00:00,True,Andhra Pradesh
e683ffb0-f060-4dde-a9e1-6e787f12394d,531,padmanabaiah.pingili@doordash.com,Padmanabaiah Pingili,admin,,2020-08-20 00:00:00,True,Andhra Pradesh
fe60e7a8-44c4-45e7-8fa2-e9d8908e4702,531,priya.roga@doordash.com,Priya Roga,member,,2020-11-11 00:00:00,True,Andhra Pradesh
567fca43-446e-4b31-8305-96c556b4f4bc,531,viswanadhaiah.polimera@doordash.com,Viswanadhaiah Polimera,admin,,2020-12-04 00:00:00,True,Andhra Pradesh
bdb7742d-466b-475f-b783-6501f192c6fb,531,gouri.lingala@doordash.com,Gouri Lingala,guest,,2020-08-23 00:00:00,True,Andhra Pradesh
1ccf5dd2-aa37-45b7-9987-bca6ffbc01a4,531,vasi.naidu@doordash.com,Vasi Naidu,admin,,2020-02-02 00:00:00,True,Andhra Pradesh
11ba744b-e641-4f0a-b955-5bc118646aea,531,varsha.ganjam@doordash.com,Varsha Ganjam,limited_access,,2020-07-25 00:00:00,True,Andhra Pradesh
6718afa9-ca6b-4359-ada2-9d079ac4528b,531,naidu.bayyapu@doordash.com,Naidu Bayyapu,limited_access,,2020-12-18 00:00:00,True,Andhra Pradesh
967b5f0a-7936-4d10-b387-247e1ff42522,531,vishalakshi.garikapati@doordash.com,Vishalakshi Garikapati,admin,,2020-09-09 00:00:00,True,Andhra Pradesh
10f2bc48-109c-480b-9881-76cc18ec97bf,531,adiseshaiah.galla@doordash.com,Adiseshaiah Galla,limited_access,,2020-02-08 00:00:00,True,Andhra Pradesh
fdb43812-e1c8-4f64-982b-6c7c56754ab4,531,bhavana.gottimukkala@doordash.com,Bhavana Gottimukkala,admin,,2020-06-14 00:00:00,True,Andhra Pradesh
0b52d251-afe4-423a-bf86-034994188e92,531,jagannath.chada@doordash.com,Jagannath Chada,member,,2020-02-04 00:00:00,True,Andhra Pradesh
cfa0789c-fec4-4402-a365-d7cc075bf39d,531,sitamma.edulakanti@doordash.com,Sitamma Edulakanti,member,,2020-05-21 00:00:00,True,Andhra Pradesh
02a1b0a4-4468-47ec-9ce9-6dc678f9a1a9,531,umapathi.paidipally@doordash.com,Umapathi Paidipally,guest,,2020-07-15 00:00:00,True,Andhra Pradesh
1bc86f1d-ec38-4e9e-923f-11edeee11aac,531,kaavya.papannagari@doordash.com,Kaavya Papannagari,guest,,2020-08-21 00:00:00,True,Andhra Pradesh
dac4bce6-ef9f-4a83-a492-f59228082d3b,531,venkataramanappa.barla@doordash.com,Venkataramanappa Barla,limited_access,,2020-02-21 00:00:00,True,Andhra Pradesh
e01cd7e2-5d2d-4578-a311-a9c6a044f10f,531,aliveni.kancharla@doordash.com,Aliveni Kancharla,admin,,2020-12-02 00:00:00,True,Andhra Pradesh
d0582b81-614e-47c3-bd58-ac265462f9d6,531,narayanaiah.maganti@doordash.com,Narayanaiah Maganti,member,,2020-08-09 00:00:00,True,Andhra Pradesh
43e5ac46-0bb1-4d72-a8d1-17d5096c75f8,531,deepa.kandula@doordash.com,Deepa Kandula,limited_access,,2020-04-27 00:00:00,True,Andhra Pradesh
95d1aba4-3303-4490-9e0e-e960cd627aea,531,gaurav.devarapalli@doordash.com,Gaurav Devarapalli,limited_access,,2020-06-23 00:00:00,True,Andhra Pradesh
052ffcda-667f-43e9-aca2-aea2e7f8f894,531,sheela.kadavakollu@doordash.com,Sheela Kadavakollu,limited_access,,2020-07-24 00:00:00,True,Andhra Pradesh
5dedd068-78ef-452e-9c25-a14d46f26173,531,harvinder.chaudhary@doordash.com,Harvinder Chaudhary,guest,,2020-08-09 00:00:00,True,Bihar
614d8b10-5128-47ad-8f6c-a231eae783e5,531,indira.singhal@doordash.com,Indira Singhal,admin,,2020-12-13 00:00:00,True,Bihar
20347dc6-1a45-488e-a391-b8b7de207cfc,531,janardan.yadunandan@doordash.com,Janardan Yadunandan,admin,,2020-10-26 00:00:00,True,Bihar
af690ab6-7df0-41b1-9dd4-d59868470ca5,531,harshita.gautam@doordash.com,Harshita Gautam,admin,,2020-11-16 00:00:00,True,Bihar
7561b72b-b12f-4de2-9fc4-801b91241b7f,531,saurabh.verma@doordash.com,Saurabh Verma,guest,,2020-05-04 00:00:00,True,Bihar
9c358b85-0743-4809-94d4-3d2074ddf7b6,531,asha.yadunandan@doordash.com,Asha Yadunandan,member,,2020-02-06 00:00:00,True,Bihar
16a8a901-33ea-4e00-b66b-d431b064fccb,531,dhanesh.nirala@doordash.com,Dhanesh Nirala,admin,,2020-02-01 00:00:00,True,Bihar
ef3a0017-6dcf-424c-b20d-614463f2e6c3,531,meenaktha.sahar@doordash.com,Meenaktha Sahar,member,,2020-05-20 00:00:00,True,Bihar
c49243b8-60b5-4fd9-be59-f240ae2a72b3,531,satendra.agarwal@doordash.com,Satendra Agarwal,limited_access,,2020-01-24 00:00:00,True,Bihar
655654d4-ed60-483b-9115-511c181bd389,531,pranita.basu@doordash.com,Pranita Basu,guest,,2020-07-02 00:00:00,True,Bihar
25b158c2-cb3b-430f-a6ec-00567128688f,531,sandeepan.bihari@doordash.com,Sandeepan Bihari,member,,2020-09-10 00:00:00,True,Bihar
daa65d9d-a943-49d3-b97b-7d81728c0786,531,revati.nirala@doordash.com,Revati Nirala,guest,,2020-05-05 00:00:00,True,Bihar
ad55dd46-55be-4713-bbff-d4be90f441a6,531,rajbir.singhkumar@doordash.com,Rajbir Singh Kumar,admin,,2020-10-03 00:00:00,True,Bihar
db575628-6e11-4da1-85a5-c404be946c45,531,ritambara.nath@doordash.com,Ritambara Nath,guest,,2020-12-28 00:00:00,True,Bihar
42ac08c7-f001-487c-b2b3-31b1354827f0,531,sudhir.chaudhary@doordash.com,Sudhir Chaudhary,admin,,2020-06-01 00:00:00,True,Bihar
e6cb9f11-e849-4661-8e98-7247d5ba1422,531,priti.dey@doordash.com,Priti Dey,member,,2020-02-17 00:00:00,True,Bihar
b42684a8-59a2-49cb-881a-427f29cb6e65,531,nishant.bihari@doordash.com,Nishant Bihari,admin,,2020-01-24 00:00:00,True,Bihar
17514b2d-e3ed-4083-813c-aed69e3c22dc,531,sita.dey@doordash.com,Sita Dey,limited_access,,2020-09-27 00:00:00,True,Bihar
61bd87bd-7eaf-4aa6-b3bc-159ae37fa730,531,dhanesh.ranjan@doordash.com,Dhanesh Ranjan,member,,2020-03-22 00:00:00,True,Bihar
3110cba7-bd2e-4636-8c9f-a84e7892d599,531,shakuntala.nath@doordash.com,Shakuntala Nath,limited_access,,2020-11-29 00:00:00,True,Bihar
ed3ffbac-106a-4c90-80e1-a89ced3c30ac,531,narayan.thakur@doordash.com,Narayan Thakur,limited_access,,2020-12-13 00:00:00,True,Bihar
25df5be6-4712-41e1-b7f7-f8dec509f5fe,531,vina.lall@doordash.com,Vina Lall,guest,,2020-10-20 00:00:00,True,Bihar
f2eb36c6-469b-42df-83c2-bf35a424284a,531,hariram.rajiv@doordash.com,Hariram Rajiv,admin,,2020-12-27 00:00:00,True,Bihar
47cfe119-157f-4602-8a87-aa74dd2521a9,531,seema.arya@doordash.com,Seema Arya,admin,,2020-05-01 00:00:00,True,Bihar
c2c39d73-366c-4ade-b68d-b2850993a720,531,sunil.rao@doordash.com,Sunil Rao,admin,,2020-02-09 00:00:00,True,Bihar
1d9cff4b-cad9-4127-bcb7-ad5e3bcaf5f4,531,sarojini.shukla@doordash.com,Sarojini Shukla,admin,,2020-07-31 00:00:00,True,Bihar
df844516-3684-470c-98e6-6fa9884d1656,531,girdhar.srivastava@doordash.com,Girdhar Srivastava,member,,2020-10-31 00:00:00,True,Bihar
c62f969b-85bb-4591-859d-00b5bea0d90f,531,vandana.khandelwal@doordash.com,Vandana Khandelwal,limited_access,,2020-07-07 00:00:00,True,Bihar
16b443e6-59ab-410a-a1b0-45ba9e4707bc,531,kamal.agarhary@doordash.com,Kamal Agarhary,guest,,2020-08-16 00:00:00,True,Bihar
4ecf4b04-cb0b-4cf4-8239-37890d5b0ac3,531,ashita.dube@doordash.com,Ashita Dube,limited_access,,2020-07-31 00:00:00,True,Bihar
5b1b3b01-2d8f-4775-a809-778d3144bec6,531,harsha.narayan@doordash.com,Harsha Narayan,guest,,2020-01-16 00:00:00,True,Bihar
c698be2c-b81f-4f09-b9da-51605aa48ed3,531,meenal.upadhyay@doordash.com,Meenal Upadhyay,member,,2020-06-18 00:00:00,True,Bihar
8dac48e4-0f9e-4d25-98f9-c00b16857456,531,gyanesh.harish@doordash.com,Gyanesh Harish,member,,2020-02-13 00:00:00,True,Bihar
953e16f2-665b-4a93-81fc-2763c968fbf1,531,aanchal.joshi@doordash.com,Aanchal Joshi,member,,2020-01-24 00:00:00,True,Bihar
5560bf41-692b-4a72-9f21-52fd7f2c0649,531,sagar.mallick@doordash.com,Sagar Mallick,admin,,2020-09-30 00:00:00,True,Bihar
2bc5ab98-c4cc-431d-b8f5-fd121057b869,531,pallita.bajpai@doordash.com,Pallita Bajpai,guest,,2020-08-05 00:00:00,True,Bihar
bc5fc952-77b4-4938-a031-e2c1399b4e91,531,rishabh.rajkatiyar@doordash.com,Rishabh RajKatiyar,guest,,2020-03-14 00:00:00,True,Bihar
fd9ef469-c187-42b7-aebb-ab650d575617,531,roshani.baran@doordash.com,Roshani Baran,admin,,2020-05-03 00:00:00,True,Bihar
e4b4fd26-af35-4374-ba83-a9c4b9dff2c9,531,shiv.dasgupta@doordash.com,Shiv Dasgupta,member,,2020-05-04 00:00:00,True,Bihar
660d9fc1-27b7-4a9f-8bb3-aa9ad02cd659,531,meenu.rajvanshi@doordash.com,Meenu Rajvanshi,admin,,2020-04-27 00:00:00,True,Bihar
30934cf5-a15d-4f1f-9a21-cf9bc83db95a,531,rakesh.tripathi@doordash.com,Rakesh Tripathi,admin,,2020-01-11 00:00:00,True,Bihar
a45a288d-f59f-49a5-98bb-9423f199d0b3,531,indira.rao@doordash.com,Indira Rao,member,,2020-02-02 00:00:00,True,Bihar
27d5806a-a328-4fc8-bdaf-ab4c88dfa530,531,piyush.das@doordash.com,Piyush Das,member,,2020-05-25 00:00:00,True,Bihar
c056ff0c-2611-4b00-a6e6-b0860b1e159e,531,shashwati.banerjee@doordash.com,Shashwati Banerjee,guest,,2020-05-07 00:00:00,True,Bihar
2b06ee95-422c-470e-a8fc-ac9a2828438b,531,naresh.dube@doordash.com,Naresh Dube,guest,,2020-01-03 00:00:00,True,Bihar
efac9fc5-af10-4ad3-8ab2-6bc109d0979a,531,hema.gaur@doordash.com,Hema Gaur,limited_access,,2020-12-29 00:00:00,True,Bihar
12d9881b-2982-42cc-81ab-e8ed13ef120a,531,ramanuj.joshi@doordash.com,Ramanuj Joshi,guest,,2020-07-08 00:00:00,True,Bihar
5d347f7e-983b-4b0d-a3ec-26d610deb4a4,531,gunjan.dhanraj@doordash.com,Gunjan Dhanraj,member,,2020-09-27 00:00:00,True,Bihar
8c709afc-bd17-4f9c-a6f6-12ec4751eb82,531,prashant.puri@doordash.com,Prashant Puri,limited_access,,2020-07-21 00:00:00,True,Bihar
5ec8626a-694c-4aea-849d-b62fd2aa7232,531,mridita.patil@doordash.com,Mridita Patil,admin,,2020-07-16 00:00:00,True,Bihar
acbe74dd-f9fa-4b18-a38a-8316f4d260b8,531,siddharth.rajiv@doordash.com,Siddharth Rajiv,member,,2020-12-16 00:00:00,True,Bihar
166c89b7-2c20-488f-833d-62f3cab00623,531,rajashree.das@doordash.com,Rajashree Das,member,,2020-06-24 00:00:00,True,Bihar
36098796-ca16-4c99-a00a-52a00052ec16,531,tanay.das@doordash.com,Tanay Das,admin,,2020-04-13 00:00:00,True,Bihar
86d076f3-8415-4c87-a20d-887583e224d1,531,divyata.dasgupta@doordash.com,Divyata Dasgupta,admin,,2020-04-15 00:00:00,True,Bihar
e236c5bb-a6e9-4da8-bdab-ab5507bffa24,531,pranav.agarhary@doordash.com,Pranav Agarhary,guest,,2020-02-04 00:00:00,True,Bihar
cce065a2-2507-41b5-b939-9e43221b76c6,531,bela.gautam@doordash.com,Bela Gautam,limited_access,,2020-09-13 00:00:00,True,Bihar
23f5bf18-ebbe-4bcf-a4ab-01d8fdce0e5b,531,durgesh.lal@doordash.com,Durgesh Lal,limited_access,,2020-10-19 00:00:00,True,Bihar
812a3c49-25ea-44e0-a252-8b37dc447cb2,531,pratibha.mandal@doordash.com,Pratibha Mandal,member,,2020-08-21 00:00:00,True,Bihar
fb2bd017-32c2-4b35-8612-91d790020927,531,pranav.choudhary@doordash.com,Pranav Choudhary,member,,2020-02-25 00:00:00,True,Bihar
fdfa8a3b-25eb-4ceb-9d3f-b21c490a4604,531,tripti.dube@doordash.com,Tripti Dube,limited_access,,2020-10-10 00:00:00,True,Bihar
262fe794-c816-4329-8f38-fb71fc4ebdb4,531,mukund.tiwari@doordash.com,Mukund Tiwari,guest,,2020-12-05 00:00:00,True,Bihar
44a6508c-db26-48c4-9d83-91bcf01dd5bb,531,rakshitha.dehri@doordash.com,Rakshitha Dehri,limited_access,,2020-01-13 00:00:00,True,Bihar
01c27edd-d92d-43bd-b42a-7e71f927c5fc,531,subhash.agarwal@doordash.com,Subhash Agarwal,member,,2020-12-11 00:00:00,True,Bihar
cd5ba654-69d1-4495-808f-45be2529080a,531,revati.yadav@doordash.com,Revati Yadav,limited_access,,2020-12-17 00:00:00,True,Bihar
2f010278-cc2c-478a-9b37-50ab01ca340e,531,neeraj.gupta@doordash.com,Neeraj Gupta,guest,,2020-12-21 00:00:00,True,Bihar
bc4aecf3-d890-4b8e-aa12-63221bef5a73,531,chandni.rajvanshi@doordash.com,Chandni Rajvanshi,guest,,2020-08-06 00:00:00,True,Bihar
66cc0505-469b-4033-ace5-02f7d0961787,531,gaurav.ghosh@doordash.com,Gaurav Ghosh,limited_access,,2020-10-20 00:00:00,True,Bihar
6b8d9cd7-90fc-4d38-8692-0fe944a4ce4c,531,meena.chitnis@doordash.com,Meena Chitnis,guest,,2020-12-23 00:00:00,True,Bihar
86e8c578-9969-4812-b22a-e6db73591fcf,531,rohan.srivastava@doordash.com,Rohan Srivastava,admin,,2020-10-21 00:00:00,True,Bihar
0e12778b-4967-44db-a009-4b4463476910,531,nabanita.babu@doordash.com,Nabanita Babu,limited_access,,2020-01-23 00:00:00,True,Bihar
54689e27-d53a-44f2-b8c9-da14240357b7,531,swarnim.kanjirath@doordash.com,Swarnim Kanjirath,limited_access,,2020-08-14 00:00:00,True,Bihar
d95e26dd-814f-44b9-ac00-ea09a34293ef,531,nidhi.prasad@doordash.com,Nidhi Prasad,admin,,2020-07-09 00:00:00,True,Bihar
5864a1af-2864-438a-9be2-f991a0260bc3,531,vrajendra.chakraborty@doordash.com,Vrajendra Chakraborty,guest,,2020-04-04 00:00:00,True,Bihar
89c79383-4176-4576-9142-46acb7b6b819,531,mansi.bharti@doordash.com,Mansi Bharti,admin,,2020-08-18 00:00:00,True,Bihar
2ebd99a4-e42e-4645-9ddd-c4b20487263b,531,chhaganlal.arora@doordash.com,Chhaganlal Arora,guest,,2020-06-08 00:00:00,True,Bihar
a496aa40-efbc-4db3-bba0-cea4a958cd39,531,pallita.nath@doordash.com,Pallita Nath,guest,,2020-02-18 00:00:00,True,Bihar
6186dcdf-5a36-4c27-a741-f1546cd6e6e3,531,jitesh.das@doordash.com,Jitesh Das,admin,,2020-05-09 00:00:00,True,Bihar
1ac111c8-7264-420f-8e6a-87a7fc42cf78,531,nandita.nirala@doordash.com,Nandita Nirala,guest,,2020-06-03 00:00:00,True,Bihar
9e97c1a3-1371-4466-bf69-f88b6b78a4bf,531,nand.kishorechawla@doordash.com,Nand Kishore Chawla,guest,,2020-07-29 00:00:00,True,Bihar
ebed1bdf-4110-44b5-a1cf-ad893abe7cfe,531,sujata.devi@doordash.com,Sujata Devi,admin,,2020-03-13 00:00:00,True,Bihar
90f2a643-49c9-47ed-8906-aece3eee9959,531,baleshwar.bhartiya@doordash.com,Baleshwar Bhartiya,guest,,2020-06-24 00:00:00,True,Bihar
95de09dc-ebb7-4c0f-8dc0-28d990ad46d4,531,lavita.babu@doordash.com,Lavita Babu,limited_access,,2020-01-08 00:00:00,True,Bihar
98cb102f-f3c6-4d37-a3de-c0847fca0545,531,keshar.babu@doordash.com,Keshar Babu,limited_access,,2020-02-03 00:00:00,True,Bihar
1c5ce0c3-934b-4549-96cf-7f99b72c01b9,531,janita.gautam@doordash.com,Janita Gautam,admin,,2020-06-04 00:00:00,True,Bihar
9bc38dd0-fe92-417a-9c83-1fa24eb26278,531,chetan.sahar@doordash.com,Chetan Sahar,limited_access,,2020-06-22 00:00:00,True,Bihar
afa58da2-dae8-4694-b2e0-e561551b75ac,531,pavitra.dey@doordash.com,Pavitra Dey,admin,,2020-11-24 00:00:00,True,Bihar
92632922-b85d-4508-9746-3bb2b375fba8,531,dhanesh.dasgupta@doordash.com,Dhanesh Dasgupta,admin,,2020-01-17 00:00:00,True,Bihar
ed6ac2f9-dcfc-47f9-8cda-7a34b879b906,531,mala.sahu@doordash.com,Mala Sahu,guest,,2020-06-18 00:00:00,True,Bihar
feeea168-e6db-43f5-9e7b-ca6195532807,531,mukesh.agarwal@doordash.com,Mukesh Agarwal,member,,2020-07-13 00:00:00,True,Bihar
fb758993-a4e7-4282-9c15-50062462a30e,531,seema.chitnis@doordash.com,Seema Chitnis,guest,,2020-05-12 00:00:00,True,Bihar
71679ced-c800-4976-9858-dbe21ba71b4c,531,saurabh.singh@doordash.com,Saurabh Singh,guest,,2020-08-07 00:00:00,True,Bihar
f6e5fdad-1743-475c-bd8d-9d8f3fe9e475,531,reena.lal@doordash.com,Reena Lal,member,,2020-10-04 00:00:00,True,Bihar
73a05044-0def-466a-b5cb-5bf11fed2d80,531,jaikishan.mandal@doordash.com,Jaikishan Mandal,guest,,2020-04-01 00:00:00,True,Bihar
30adc34a-f83b-4b6d-bca9-c27695deddcb,531,rina.saket@doordash.com,Rina Saket,limited_access,,2020-11-25 00:00:00,True,Bihar
8c1b037d-232e-4740-953a-e196c46d391f,531,jashvendra.bansal@doordash.com,Jashvendra Bansal,admin,,2020-08-29 00:00:00,True,Bihar
6d83202d-5fa2-43e3-a138-32aee803373d,531,divija.dutt@doordash.com,Divija Dutt,admin,,2020-07-24 00:00:00,True,Bihar
6c537e51-987e-460b-89cd-1333b2840337,531,charan.jha@doordash.com,Charan Jha,member,,2020-06-09 00:00:00,True,Bihar
f93ce61c-af59-43f7-a91c-b25b9034cfea,531,rupa.raaz@doordash.com,Rupa Raaz,guest,,2020-12-20 00:00:00,True,Bihar
59dee8ad-d800-4b5c-b367-0d91a1da3975,531,shubham.agarwal@doordash.com,Shubham Agarwal,member,,2020-06-24 00:00:00,True,Bihar
4dd9c695-1a30-4f5d-a781-660e80d61471,531,maithili.soni@doordash.com,Maithili Soni,limited_access,,2020-03-21 00:00:00,True,Bihar
47e2657c-b19a-48ad-a6e4-82f071ca903d,531,jayant.sahni@doordash.com,Jayant Sahni,member,,2020-06-17 00:00:00,True,Bihar
5f871ae5-6697-49e5-b511-919b995fedde,531,poornitha.mishra@doordash.com,Poornitha Mishra,member,,2020-10-02 00:00:00,True,Bihar
da15a991-ddaa-4fc7-9aa4-95658ba275e8,531,ramil.yadav@doordash.com,Ramil Yadav,member,,2020-06-21 00:00:00,True,Bihar
e0fa1711-c9a5-4ce8-8a4f-7e05363b57c6,531,maithili.agarhary@doordash.com,Maithili Agarhary,limited_access,,2020-03-16 00:00:00,True,Bihar
75fc6c44-74d8-4d27-b4d2-eecb0f410c7a,531,jeetendra.mallick@doordash.com,Jeetendra Mallick,admin,,2020-12-13 00:00:00,True,Bihar
64704ab3-2dd6-433d-8b04-d0ba0d6d6753,531,rituja.rajiv@doordash.com,Rituja Rajiv,member,,2020-03-09 00:00:00,True,Bihar
053a20fb-0d24-4b16-8a30-56e0b782590f,531,ranjit.srivastava@doordash.com,Ranjit Srivastava,guest,,2020-08-27 00:00:00,True,Bihar
a294866e-4ce1-45b3-a6c2-8a4bb2d2ecf4,531,roopa.rajvanshi@doordash.com,Roopa Rajvanshi,admin,,2020-08-06 00:00:00,True,Bihar
98aef9ed-9764-4b0d-9ba9-0b843b77b22f,531,chandrakant.sahoo@doordash.com,Chandrakant Sahoo,admin,,2020-03-18 00:00:00,True,Bihar
ea2349df-1f67-493d-b0ab-065b001ca157,531,divya.chauhan@doordash.com,Divya Chauhan,admin,,2020-08-02 00:00:00,True,Bihar
0e8b0c74-df72-4e18-9717-b89b7872590e,531,kartik.saket@doordash.com,Kartik Saket,admin,,2020-07-14 00:00:00,True,Bihar
28c75426-bee0-45d9-a188-72f8329fcb0d,531,bhavna.rao@doordash.com,Bhavna Rao,admin,,2020-08-27 00:00:00,True,Bihar
f2df7c66-d68f-4aed-ae6e-bd413bc55a65,531,bharatendra.malviya@doordash.com,Bharatendra Malviya,admin,,2020-06-10 00:00:00,True,Bihar
ed562dac-0a79-4c40-9947-d39fdf16571f,531,mishika.puri@doordash.com,Mishika Puri,limited_access,,2020-03-06 00:00:00,True,Bihar
2c9df8a3-d3d8-431c-81da-80245999807a,531,rameshwari.mahto@doordash.com,Rameshwari Mahto,member,,2020-07-12 00:00:00,True,Bihar
7007496d-74f2-42ca-b936-7e7f10a295b8,531,rishita.rajak@doordash.com,Rishita Rajak,member,,2020-12-07 00:00:00,True,Bihar
a9b88754-5dd3-425d-9176-5a6f2f4c1859,531,raghunandan.vishwakarma@doordash.com,Raghunandan Vishwakarma,limited_access,,2020-06-12 00:00:00,True,Bihar
c6cfa2bd-e69c-40fe-8dac-216f50991571,531,mamta.mehta@doordash.com,Mamta Mehta,admin,,2020-02-12 00:00:00,True,Bihar
edd942bd-8ea5-494d-bdbf-1e98e5eb8985,531,surendra.chauhan@doordash.com,Surendra Chauhan,admin,,2020-05-21 00:00:00,True,Bihar
f23f829f-fec5-42a7-8eec-2367de19ceb0,531,damini.soni@doordash.com,Damini Soni,guest,,2020-05-04 00:00:00,True,Bihar
b8d568ff-e334-4b17-8e0c-0464e6339c3a,531,akash.mehta@doordash.com,Akash Mehta,guest,,2020-08-30 00:00:00,True,Bihar
cd47e6a3-61f0-4689-825e-5aed45427c69,531,nalini.rajput@doordash.com,Nalini Rajput,member,,2020-09-03 00:00:00,True,Bihar
f8badb8c-8375-442d-a9e6-e8bf14b187c3,531,shivendra.banerjee@doordash.com,Shivendra Banerjee,limited_access,,2020-03-19 00:00:00,True,Bihar
5e0068fe-1d4c-4c72-a9de-fcb81bc75db5,531,himani.sahni@doordash.com,Himani Sahni,guest,,2020-07-22 00:00:00,True,Bihar
fd9ba7b5-d058-43b2-9367-cf47da839f4c,531,jagdish.patil@doordash.com,Jagdish Patil,guest,,2020-04-26 00:00:00,True,Bihar
ebcfb23c-56f6-43ef-8125-010c89d82b59,531,minal.koirala@doordash.com,Minal Koirala,limited_access,,2020-08-01 00:00:00,True,Bihar
36a156bf-d35f-40a4-a11d-2268707d132a,531,hariram.chawla@doordash.com,Hariram Chawla,admin,,2020-07-19 00:00:00,True,Bihar
1873ec77-e940-4abf-9175-9e3a635f5446,531,indu.rathi@doordash.com,Indu Rathi,limited_access,,2020-01-22 00:00:00,True,Bihar
33939a7c-66ff-42c4-ab22-ed7a7df231a4,531,ghanashyam.bhupendra@doordash.com,Ghanashyam Bhupendra,guest,,2020-12-23 00:00:00,True,Bihar
0ef2b663-1045-4e79-84fc-ef1cb78777d6,531,gitashree.satyendra@doordash.com,Gitashree Satyendra,member,,2020-02-20 00:00:00,True,Bihar
f4aaf2a0-8de6-4da4-878e-49dc0a2bcbef,531,dipankar.rao@doordash.com,Dipankar Rao,member,,2020-11-14 00:00:00,True,Bihar
af8b5c31-04fe-46bf-b010-83dcce4b9652,531,bimla.satyendra@doordash.com,Bimla Satyendra,limited_access,,2020-05-07 00:00:00,True,Bihar
af693f63-ef7a-44f1-a541-b49568635997,531,sudarshan.tripathi@doordash.com,Sudarshan Tripathi,limited_access,,2020-11-10 00:00:00,True,Bihar
3b9a2ec0-72c8-48c5-b017-bcf7c77ed59b,531,manorma.kumari@doordash.com,Manorma Kumari,admin,,2020-04-10 00:00:00,True,Bihar
65f098bf-2848-4a5e-820f-c3d372d3ef51,531,indrajit.prasad@doordash.com,Indrajit Prasad,limited_access,,2020-09-28 00:00:00,True,Bihar
53549c0a-67f1-4a91-af69-453d6ef1dbc6,531,vrinda.agrahari@doordash.com,Vrinda Agrahari,limited_access,,2020-07-06 00:00:00,True,Bihar
181ec9ad-9770-438a-a42f-f7e980fb5bd3,531,rahul.dasgupta@doordash.com,Rahul Dasgupta,member,,2020-06-04 00:00:00,True,Bihar
383e8994-698f-4db3-b29f-47ac347d9226,531,devika.ranjan@doordash.com,Devika Ranjan,guest,,2020-02-14 00:00:00,True,Bihar
63397e42-fddf-4cfb-ad06-77241177044d,531,indrajit.agarhary@doordash.com,Indrajit Agarhary,admin,,2020-04-21 00:00:00,True,Bihar
e97926fe-1e23-46f8-8edf-decf206b9454,531,purnima.rajak@doordash.com,Purnima Rajak,admin,,2020-08-27 00:00:00,True,Bihar
71286ef2-2bd6-40b2-ac8c-d5e556d30c2f,531,trilok.tiwari@doordash.com,Trilok Tiwari,member,,2020-12-14 00:00:00,True,Bihar
ab755ee3-0fc1-40d8-9800-7caa7890b4a8,531,ayesha.bhupendra@doordash.com,Ayesha Bhupendra,member,,2020-05-26 00:00:00,True,Bihar
55d6f779-998d-4908-914c-5d74d28838ab,531,prahlad.raaz@doordash.com,Prahlad Raaz,limited_access,,2020-04-27 00:00:00,True,Bihar
0b1d6022-14d3-4e4d-8473-1c03c1f6ba0f,531,indira.rajiv@doordash.com,Indira Rajiv,limited_access,,2020-11-01 00:00:00,True,Bihar
35cd7cf2-5f62-4388-9fae-dd697a329252,531,anil.rao@doordash.com,Anil Rao,limited_access,,2020-10-27 00:00:00,True,Bihar
58963ecf-0835-4803-bcde-1fd1edb78327,531,tanu.bhupendra@doordash.com,Tanu Bhupendra,member,,2020-02-10 00:00:00,True,Bihar
34f33d5a-82fa-49a8-aa5b-658a21b21113,531,harihar.dutt@doordash.com,Harihar Dutt,limited_access,,2020-11-12 00:00:00,True,Bihar
be3104a8-6c0c-4df8-b58a-d145315aef99,531,subhi.kanjirath@doordash.com,Subhi Kanjirath,limited_access,,2020-06-13 00:00:00,True,Bihar
60826371-27c7-48f7-8fc8-3a46035aaf4a,531,shubhendra.banerjee@doordash.com,Shubhendra Banerjee,admin,,2020-03-24 00:00:00,True,Bihar
2c167af0-fb5b-4191-b85c-4ac44aa6659c,531,bindiya.chhattis@doordash.com,Bindiya Chhattis,member,,2020-02-14 00:00:00,True,Bihar
2f1cc3e5-d406-4843-ab9c-3eabd1b5dbd6,531,somesh.bajpai@doordash.com,Somesh Bajpai,guest,,2020-01-13 00:00:00,True,Bihar
7b21c13b-3d98-44b8-84b8-9c9ea6f097fa,531,abhilasha.lal@doordash.com,Abhilasha Lal,guest,,2020-01-10 00:00:00,True,Bihar
